id;name;surname;gender;date_of_birth;year;hogsmeade_consent;house_id;dormitory_id
2467;Gideon;Akehurst;M;2012-11-04;2;0;1;22
2468;Venetia;Kitchen;F;2011-09-04;3;1;2;51
2469;Alfred;Glasco;M;2011-10-03;3;1;1;124
2470;Valarie;Robertshaw;F;2009-07-27;5;1;0;115
2471;Mandy;Paisley;M;2007-06-07;7;1;2;84
2472;Aidan;Reeve;M;2009-03-18;5;1;1;18
2473;Edwina;Litteljohn;F;2011-07-07;3;1;0;67
2474;Lisa;Waddingham;F;2009-07-07;5;1;2;27
2475;Aidan;Rettenmund;M;2009-09-19;5;1;0;78
2476;Mel;Hargreaves;F;2011-09-20;3;1;2;49
2477;Dave;Lavers;M;2010-03-18;4;1;2;14
2478;Tony;Shevelen;M;2013-02-19;1;0;2;10
2479;Charis;Chalmers;F;2010-05-25;4;1;2;37
2480;Tobias;Charles;M;2009-12-27;5;1;1;68
2481;Cameron;Blanchfield;M;2013-12-28;1;0;0;16
2482;Woody;Gould;M;2010-08-23;4;1;0;48
2483;Venus;Bull;F;2008-08-27;6;1;0;37
2484;Holden;Chin;M;2007-03-25;7;1;1;6
2485;Gerard;Hammonds;M;2007-01-30;7;1;2;26
2486;Robin;Whiteford;M;2009-06-19;5;1;0;54
2487;Jan;Dobb;F;2012-06-04;2;0;1;51
2488;Carmelita;Redish;F;2009-10-30;5;1;2;13
2489;Vivian;Smurthwaite;M;2010-01-23;4;1;0;6
2490;Carolyn;Lepley;F;2008-02-13;6;1;1;49
2491;Kian;Thomas;M;2013-01-07;1;0;0;116
2492;Judith;Beavers;F;2007-12-31;7;1;0;45
2493;Harold;Brassington;M;2011-09-22;3;1;2;26
2494;Taylor;Atkin;M;2010-01-04;4;1;2;28
2495;Amelia;Umpleby;F;2008-03-04;6;1;0;73
2496;Vic;Seabron;M;2012-05-02;2;0;0;118
2497;Opal;Calvert;F;2010-04-22;4;1;2;33
2498;Juliet;Trull;F;2010-09-04;4;1;2;15
2499;Montie;Huxtable;M;2011-10-18;3;1;2;108
2500;Cy;Chipp;M;2008-02-24;6;1;2;122
2501;Gordon;Warnock;M;2009-08-29;5;0;2;56
2502;Sloane;Garrad;M;2011-08-30;3;0;1;50
2503;Karen;Colegrove;F;2012-08-14;2;0;0;21
2504;Lucy;Quilley;F;2009-04-13;5;1;1;1
2505;Rhonda;Kersey;F;2011-01-20;3;1;1;121
2506;Bertha;Reckord;F;2007-01-20;7;1;1;47
2507;Sierra;Latymer;F;2012-08-17;2;0;0;55
2508;Amy;Barkley;F;2009-08-20;5;1;1;43
2509;Marta;Gardiner;F;2008-11-25;6;1;1;77
2510;Poe;Rowe;M;2011-12-16;3;1;3;84
2511;Jennifer;Comstock;F;2011-12-24;3;1;1;101
2512;Ivor;Welchman;M;2011-10-17;3;1;1;6
2513;Dylan;Quinn;M;2009-09-16;5;1;1;58
2514;Netty;Bowry;F;2010-07-11;4;1;1;95
2515;Dulcie;Firestone;F;2009-03-16;5;1;2;35
2516;Laura;Ridge;F;2012-08-31;2;0;2;75
2517;Amanda;Debney;F;2012-06-01;2;0;3;61
2518;Vicky;Scotten;F;2010-05-18;4;1;2;113
2519;Jesse;Fanning;M;2007-11-25;7;1;1;108
2520;Saul;Wakenshaw;M;2010-04-16;4;1;2;68
2521;Maude;Coyle;F;2009-01-12;5;1;0;91
2522;Valarie;Armstrong;F;2007-07-15;7;1;3;27
2523;Giovanni;Hallman;M;2008-12-24;6;1;1;86
2524;Liza;Entwistle;F;2012-05-21;2;0;1;89
2525;Leroy;Rasnick;M;2012-05-04;2;0;0;96
2526;Christabel;Hurley;F;2010-04-22;4;1;3;49
2527;Rosaleen;Smallman;F;2011-08-17;3;1;2;113
2528;Terry;Burdge;M;2011-11-11;3;1;0;44
2529;Janie;Newell;F;2012-11-08;2;0;1;115
2530;Chance;Baily;M;2013-12-03;1;0;3;66
2531;Napoleon;Blakeley;M;2012-07-04;2;0;0;52
2532;Orville;Jenson;M;2008-07-23;6;1;3;62
2533;Antony;Clibburn;M;2008-11-22;6;1;3;44
2534;Lysette;Summerhayes;F;2012-01-05;2;0;0;105
2535;Avis;Joynes;F;2013-06-01;1;0;0;99
2536;Carolyn;Evans;F;2011-08-25;3;1;1;109
2537;Sky;Hamilton;M;2013-06-29;1;0;2;22
2538;Tabitha;Haseltine;F;2011-08-31;3;1;1;87
2539;Earl;Linnell;M;2013-11-26;1;0;2;42
2540;Jonni;Goodwin;M;2009-01-20;5;1;1;76
2541;Madge;Dolehide;F;2010-02-26;4;1;0;123
2542;Edgar;Lyons;M;2007-07-01;7;1;3;52
2543;Debbie;Dungey;F;2012-04-21;2;0;3;39
2544;Zelda;Goff;F;2013-01-24;1;0;0;3
2545;Cherry;Inglis;F;2011-12-15;3;1;1;1
2546;Laurence;Meredith;F;2009-01-31;5;1;1;35
2547;Elisha;Culliford;F;2008-02-09;6;1;2;79
2548;Nancy;Shovelton;F;2010-02-03;4;1;2;97
2549;Fabian;Cruddas;M;2010-02-15;4;1;2;76
2550;Digby;Cortright;M;2007-10-30;7;0;1;24
2551;Vinny;Farrow;M;2008-09-22;6;1;2;104
2552;Mavis;Hodge;F;2013-01-29;1;0;1;105
2553;Ephrem;Jeffery;M;2007-12-27;7;1;0;80
2554;Minnie;Dewing;F;2007-10-26;7;1;3;73
2555;Kermit;Faithfull;M;2011-04-22;3;1;0;82
2556;Trisha;Natt;F;2007-01-16;7;1;0;25
2557;Carolyn;Dunn;F;2009-11-06;5;1;3;125
2558;Dobie;Jayes;M;2011-07-28;3;1;1;36
2559;Meredith;Myddelton;F;2012-03-26;2;0;3;109
2560;Maria;Arterton;F;2012-01-24;2;0;1;33
2561;Leon;Lloyd Webber;M;2013-02-17;1;0;0;40
2562;Lorinda;Nash;F;2008-09-17;6;1;0;69
2563;Karyne;Rowlands;F;2008-08-01;6;0;2;53
2564;Colleen;Asbridge;F;2011-10-28;3;1;3;103
2565;Cole;Minter;M;2011-07-10;3;1;3;92
2566;Aileen;Rhodes;F;2007-10-29;7;1;3;39
2567;Mariah;Borwick;F;2010-10-05;4;1;3;57
2568;Cameron;Cowman;M;2012-07-16;2;0;1;38
2569;Elisha;Shown;F;2008-01-27;6;1;3;17
2570;Noam;Nicholls;M;2012-03-28;2;0;0;28
2571;Mira;Brassington;F;2008-12-01;6;1;3;105
2572;Woodruff;Querrey;M;2013-02-25;1;0;2;94
2573;Dwayne;Bampfylde;M;2011-06-16;3;1;2;28
2574;Karlie;Wheaton;F;2009-09-17;5;1;1;25
2575;Mikee;Yeary;M;2012-01-12;2;0;3;120
2576;Honor;Beasant;F;2012-06-06;2;0;0;71
2577;Carissa;Combe;F;2013-05-15;1;0;0;49
2578;Zack;Batts;M;2011-09-19;3;1;0;100
2579;Lyndsay;Loder;F;2013-01-11;1;0;3;31
2580;Carson;Hartnell;M;2013-05-14;1;0;1;48
2581;Kristy;Stroud;F;2009-07-13;5;1;2;117
2582;Lionel;Clyne;M;2009-10-31;5;1;1;110
2583;Gloria;Lawton;F;2011-04-14;3;1;0;47
2584;Ginny;Wadlow;F;2011-02-01;3;1;2;45
2585;Murray;Dewing;M;2011-08-25;3;1;2;126
2586;Sasha;Thicknesse;F;2008-05-17;6;1;0;95
2587;Enid;Aarons;F;2008-03-27;6;1;1;73
2588;Drake;Rackham;M;2011-12-27;3;1;2;26
2589;Xander;Jeffery;M;2008-05-09;6;1;0;126
2590;Orlando;Hopkin;M;2012-04-14;2;0;2;6
2591;Madonna;Culliford;F;2007-11-20;7;1;2;37
2592;Carol Ann;Maxwell;F;2012-03-20;2;0;2;113
2593;Rathbone;Cross;M;2007-02-22;7;1;0;104
2594;Charlotte;Stough;F;2010-02-26;4;1;1;67
2595;Emory;Wilkes;M;2008-09-01;6;1;1;126
2596;Randi;Walpole;M;2013-02-04;1;0;3;114
2597;Mara;Maddicott;F;2009-02-20;5;1;0;49
2598;Spring;Harrington;F;2010-11-10;4;1;3;99
2599;Benjamin;Dunlop;M;2013-10-19;1;0;2;6
2600;Shirley;Aikin;F;2008-06-19;6;1;2;27
2601;Hayden;Deyes;M;2010-11-08;4;1;0;10
2602;Sierra;Case;F;2009-02-23;5;1;3;93
2603;Giselle;Calladine;F;2008-10-02;6;1;1;91
2604;Patty;Welliver;M;2011-11-29;3;1;0;20
2605;Denzel;Clapham;M;2009-03-21;5;1;2;84
2606;August;Perry-Keene;M;2012-02-29;2;0;2;96
2607;Dexter;Swain;M;2010-06-07;4;1;2;28
2608;Timothy;Haylen;M;2011-07-08;3;1;2;46
2609;Deborah;McCormick;F;2009-11-09;5;1;2;71
2610;Rowland;Whittle;M;2011-10-01;3;1;2;98
2611;Laurens;Moody;M;2009-08-28;5;0;1;78
2612;Darren;Wilbourn;M;2009-02-27;5;0;3;112
2613;Elmer;Sharplin;M;2012-12-16;2;0;2;42
2614;Ealdgyth;Dale;F;2012-02-26;2;0;2;37
2615;Willow;Hulle;F;2011-05-15;3;1;1;33
2616;Sebastian;Barrett;M;2011-04-12;3;1;2;42
2617;Rebecca;Faithfull;F;2011-07-09;3;1;3;71
2618;Jonty;Alderdice;M;2009-07-05;5;1;3;36
2619;Hilda;Chew;F;2007-06-30;7;1;0;43
2620;Freddy;Dewdney;M;2009-08-20;5;1;2;94
2621;Charlie;Houchen;F;2012-04-15;2;0;3;103
2622;Wadsworth;Howland;M;2012-03-03;2;0;0;44
2623;Arnie;Tyndale;M;2009-09-17;5;1;3;112
2624;Stanford;Cruse;M;2011-02-20;3;1;2;78
2625;Gamaliel;Hembree;M;2010-12-18;4;1;3;68
2626;Gideon;Tyson;M;2012-12-09;2;0;2;72
2627;Philip;Hutchings;M;2010-06-30;4;0;0;70
2628;Rhonda;Saxon;F;2012-12-15;2;0;3;83
2629;Jeannie;Spackman;F;2009-03-01;5;1;0;25
2630;Risa;Heathfield;F;2009-02-19;5;1;1;25
2631;Josiah;Laws;M;2008-03-31;6;1;0;0
2632;Lilibet;Hogan;F;2012-12-03;2;0;0;55
2633;Everett;Webster;M;2008-11-04;6;1;3;80
2634;Susan;Maddox;F;2009-11-25;5;1;3;23
2635;Scarlett;Cantrell;F;2012-08-16;2;0;2;47
2636;Demetria;Strevens;F;2009-08-01;5;0;1;91
2637;Jensen;French;F;2009-07-13;5;1;2;11
2638;Allan;Way;M;2013-10-27;1;0;3;16
2639;Mel;Mayo;F;2007-04-28;7;1;3;99
2640;Krista;Swinton;F;2012-07-29;2;0;0;39
2641;Mallory;Sheppard;F;2008-05-24;6;1;1;7
2642;Tregonwell;Haynes;M;2007-12-05;7;1;1;36
2643;Wesley;Cruise;M;2013-06-15;1;0;1;92
2644;Laurence;Jiles;F;2008-08-12;6;1;1;63
2645;Jimmy;Wild;M;2012-11-21;2;0;2;10
2646;Charly;Corbin;F;2012-07-22;2;0;3;55
2647;Tamara;Smithies;F;2009-09-02;5;1;2;91
2648;Mabel;Blight;F;2013-01-30;1;0;1;55
2649;Alaina;Downsborough;F;2013-04-16;1;0;1;93
2650;Aleana;Bone;F;2013-08-05;1;0;3;5
2651;Alice;Poile;F;2008-04-23;6;1;0;5
2652;Wadsworth;Baldwin;M;2011-10-25;3;1;2;50
2653;Lucas;Hammond;M;2013-01-19;1;0;1;2
2654;Trisha;MacAndrew;F;2009-09-09;5;1;1;13
2655;Matilda;Cryer;F;2010-04-18;4;1;2;109
2656;George;Fisher;M;2010-03-06;4;1;2;80
2657;Caroline;Mercer;F;2013-02-22;1;0;1;99
2658;Taran;Barratt;M;2010-10-09;4;1;3;88
2659;Casey;Watkin;M;2011-12-26;3;1;2;120
2660;Alice;Eldritch;F;2013-10-07;1;0;1;119
2661;Autumn;Ballard;F;2007-06-04;7;1;2;69
2662;Christi;Handley;F;2007-05-07;7;0;1;11
2663;Marsha;Lever;F;2011-07-14;3;1;0;71
2664;Dana;Witherow;M;2008-01-20;6;1;3;114
2665;Leona;Stuttaford;F;2013-11-12;1;0;1;75
2666;Alisha;Woolrich;F;2010-07-15;4;1;2;59
2667;Noella;Quantrill;F;2008-08-20;6;1;2;27
2668;Gail;Whitehead;F;2009-09-22;5;1;1;121
2669;Orlando;Aldridge;M;2009-05-01;5;1;2;6
2670;Roberta;Cleveland;F;2013-09-02;1;0;1;43
2671;Georgina;Hawthorne;F;2009-11-30;5;1;1;95
2672;Lindsay;Hardy;F;2010-09-21;4;1;2;7
2673;Clifford;Scott;M;2008-12-13;6;1;2;52
2674;Emanuel;Rathbone;M;2010-04-14;4;1;1;122
2675;Sandra;Scott-Elliot;F;2008-07-06;6;1;3;13
2676;Hudson;Hawker;M;2011-06-03;3;1;1;110
2677;Alyson;Rowley;F;2013-05-01;1;0;3;29
2678;Finn;Beardsworth;F;2009-08-31;5;1;2;71
2679;Francine;Nicol;F;2011-01-17;3;1;2;17
2680;Michelle;Huckabee;F;2012-03-11;2;0;2;77
2681;Jemima;Knaggs;F;2011-10-06;3;1;0;89
2682;Katina;Walker;F;2011-10-10;3;1;2;75
2683;Lana;Lamphere;F;2011-04-30;3;1;0;59
2684;Gloria;Underwood;F;2007-06-13;7;1;0;19
2685;Jonas;Eddy;M;2010-02-13;4;1;2;58
2686;Rowland;Boakye-Yiadom;M;2007-04-08;7;1;0;98
2687;Elliot;Begley;M;2013-02-14;1;0;1;86
2688;Chas;Adin;F;2012-10-05;2;0;2;71
2689;Angus;Mark;M;2009-07-20;5;1;2;86
2690;Roscoe;Loving;M;2008-10-14;6;1;1;96
2691;Jody;Broomfield;F;2013-04-08;1;0;2;1
2692;Sid;Whittington;F;2009-07-15;5;1;1;81
2693;Willy;Conly;M;2008-04-06;6;1;2;22
2694;Grover;Deacon;M;2007-04-23;7;1;0;8
2695;Fabienne;Delaney;F;2010-02-28;4;1;3;25
2696;Otto;Hobson;M;2008-05-05;6;1;3;108
2697;Rhoda;Wigg;F;2010-05-02;4;1;0;99
2698;Israel;Heselton;M;2010-11-20;4;1;2;72
2699;Glenda;Drinkwater;F;2008-05-16;6;1;3;117
2700;Karlie;Jewell;F;2011-09-20;3;1;2;13
2701;Drew;Bracey;F;2010-09-26;4;1;0;85
2702;Rick;Bratt;M;2013-09-22;1;0;2;90
2703;Celestia;Doyle;F;2010-04-11;4;1;3;3
2704;Kelsey;Dobbs;M;2012-07-06;2;0;2;82
2705;Wesley;Tuttle;M;2011-04-24;3;1;1;104
2706;Matthias;Perch;M;2011-01-28;3;1;3;46
2707;Roger;Harvie;M;2010-10-31;4;1;3;126
2708;Thor;Beach;M;2008-12-07;6;1;3;16
2709;Charlene;Niccol;F;2013-12-12;1;0;3;59
2710;Curtley;Buckler;M;2007-03-07;7;1;0;124
2711;Vanessa;Dashwood;F;2011-06-08;3;1;0;61
2712;Veronica;Lofting;F;2010-04-20;4;1;3;67
2713;Ernie;Hool;M;2010-06-07;4;1;2;52
2714;Elmo;Edmunds;M;2012-04-02;2;0;1;86
2715;Rachel;Bate;F;2009-03-11;5;1;2;51
2716;Mina;Beardsley;F;2009-12-08;5;1;3;17
2717;Peggy;James;F;2013-09-21;1;0;0;1
2718;Chance;Trafford;M;2010-07-24;4;1;1;62
2719;Wallace;Poile;M;2010-10-17;4;1;3;102
2720;Rufus;Twelvetrees;M;2013-06-21;1;0;0;50
2721;Howard;Aymes;M;2010-07-11;4;1;1;56
2722;Nicholas;Painter;M;2010-04-11;4;1;0;6
2723;Tucker;Coolidge;M;2009-02-13;5;1;1;24
2724;Derrick;Walden;M;2011-12-18;3;1;3;54
2725;Ivor;Seals;M;2009-02-14;5;1;1;58
2726;Laurence;Robertson;F;2013-09-06;1;0;1;75
2727;Karl;Countryman;M;2007-08-28;7;1;3;98
2728;Vicary;Worthington;M;2012-12-07;2;0;2;120
2729;Yancy;Wilk;M;2009-02-11;5;1;0;64
2730;Olive;Capstick;F;2007-10-07;7;1;0;41
2731;Charley;Davis;M;2010-08-08;4;1;3;10
2732;Jay;Clutton-Brock;M;2008-03-09;6;1;3;2
2733;Kasey;Gwatkin;F;2011-05-19;3;1;0;117
2734;Hank;Singer;M;2012-06-27;2;0;0;62
2735;Hector;Babcock;M;2007-06-29;7;1;1;52
2736;Ford;Duncan;M;2009-04-12;5;1;0;90
2737;Erin;Hope;F;2007-05-04;7;1;0;49
2738;Erin;Lum;F;2011-11-25;3;1;0;67
2739;Bernard;Asplin;M;2011-04-20;3;1;0;8
2740;Lyndsay;Runcie;F;2010-11-21;4;1;3;21
2741;Joyce;Raymer;F;2008-07-02;6;1;2;93
2742;Colleen;Knox;F;2009-04-22;5;1;0;85
2743;Emily;Coffin;F;2008-10-19;6;1;3;5
2744;Randy;Reeve;M;2010-10-11;4;1;1;104
2745;Wes;Gilliam;M;2009-11-23;5;1;2;116
2746;Ingram;Milnes;M;2010-03-24;4;1;0;70
2747;Elisha;Broomfield;F;2011-06-13;3;1;0;89
2748;Lucas;Pertwee;M;2011-08-13;3;1;0;98
2749;Jensen;Fisher;M;2009-06-02;5;1;1;40
2750;Dottie;Bamford;F;2009-03-25;5;1;2;103
2751;Karin;Cheesman;F;2009-08-18;5;1;2;93
2752;Albert;Coyle;M;2013-08-01;1;0;1;102
2753;Joyce;Lawrence;F;2012-10-20;2;0;0;107
2754;Jessica;Slater;F;2007-01-02;7;1;1;121
2755;Kathryn;Duncan;F;2011-01-17;3;1;0;9
2756;Glynis;Barrowclough;F;2009-10-02;5;1;0;3
2757;Miranda;Sheldon;F;2009-08-28;5;0;0;89
2758;Gertie;McAuley;F;2012-04-26;2;0;1;63
2759;Lindy;Lambert;F;2013-01-05;1;0;0;41
2760;Adelaide;Dawber;F;2013-05-09;1;0;1;51
2761;Jesse;Fiddes;M;2011-06-24;3;1;0;122
2762;Ford;Lea;M;2013-03-29;1;0;0;4
2763;Gamaliel;Wimshurst;M;2013-02-19;1;0;3;14
2764;Alicia;Reeves;F;2013-03-06;1;0;3;31
2765;Finn;Leith-Ross;M;2007-10-10;7;1;1;18
2766;Sylvie;Thatcher;F;2007-04-18;7;1;3;17
2767;Adrian;Gowler;M;2011-05-02;3;1;0;18
2768;Jon;Stringer;M;2007-08-19;7;1;3;120
2769;Tyrone;Vincent;M;2007-07-19;7;1;0;102
2770;Archibald;Miller;M;2008-12-05;6;1;1;24
2771;Renesmee;Smedley-Aston;F;2007-05-28;7;1;0;39
2772;Wednesday;Groover;F;2013-12-04;1;0;2;53
2773;Danna;Beardshaw;F;2007-10-02;7;1;3;97
2774;Tregonwell;Nicholas;M;2009-02-04;5;1;3;20
2775;Madonna;Gooding;F;2010-07-13;4;1;2;125
2776;Nathanael;Childers;M;2009-09-20;5;1;3;54
2777;Aleana;Ackroyd;F;2012-03-04;2;0;3;113
2778;Odette;Dobbs;F;2010-12-31;4;1;1;19
2779;Jensen;Wilk;M;2013-01-03;1;0;0;28
2780;Charisse;Seymour-Conway;F;2010-03-22;4;1;1;61
2781;Alex;Singer;F;2010-08-05;4;1;0;1
2782;Mia;Siviter;F;2011-04-09;3;1;3;105
2783;Jody;Wells;F;2010-06-09;4;1;1;11
2784;Sarah;Stuckey;F;2009-07-22;5;1;0;93
2785;Byron;Harsent;M;2013-10-09;1;0;2;58
2786;Jackie;McCain;F;2008-01-02;6;1;3;45
2787;Alanna;Teagarden;F;2012-07-22;2;0;0;45
2788;Jess;Ainger;F;2009-04-30;5;1;2;119
2789;Doreen;Benedict;F;2011-12-27;3;1;0;7
2790;Posy;Cherrill;F;2011-03-10;3;1;2;89
2791;Dallas;Ogilvy;M;2010-03-20;4;1;0;32
2792;Hero;Quintrell;F;2011-02-17;3;1;1;1
2793;Edison;Byram;M;2009-04-18;5;1;1;74
2794;Benjamin;Isler;M;2013-08-05;1;0;1;80
2795;Alisha;Harman;F;2009-01-24;5;0;3;75
2796;Lanna;Longfield;F;2010-12-28;4;1;0;55
2797;Jack;Brannick;F;2012-05-08;2;0;0;71
2798;Jonny;Giffen;M;2011-10-30;3;1;1;40
2799;Kimberly;Watkin;F;2012-12-23;2;0;1;107
2800;Poppy;Lethbridge;F;2012-03-27;2;0;1;21
2801;Jason;Loates;M;2013-07-08;1;0;3;108
2802;Jaynie;Cliburn;F;2013-11-30;1;0;2;51
2803;Owen;Collings;M;2010-05-14;4;1;2;32
2804;Pearl;Wild;F;2011-11-27;3;1;1;45
2805;Porter;Fruean;M;2008-04-19;6;1;0;116
2806;Irma;Carvey;F;2008-10-17;6;1;2;31
2807;Carmelita;Denton;F;2009-07-24;5;1;0;95
2808;Gertrude;Lard;F;2010-01-19;4;1;3;91
2809;Danny;Harper;M;2013-06-24;1;0;0;102
2810;Carroll;Thackeray;F;2007-10-23;7;1;3;65
2811;Norman;Riggs;M;2007-01-28;7;1;0;118
2812;Emerald;Huntington;F;2011-11-08;3;1;1;47
2813;Christopher;Heathcoat-Amory;M;2013-05-28;1;0;0;4
2814;Bruce;Collier;M;2010-02-13;4;1;0;114
2815;Mary Belle;Middleton;F;2009-03-08;5;1;0;35
2816;Tucker;Barkley;M;2008-10-13;6;1;1;90
2817;Allyson;Graham;F;2012-09-21;2;0;2;45
2818;Kathy;Wilderspin;F;2008-03-23;6;1;3;85
2819;Braxton;Baldwin;M;2007-07-08;7;1;2;54
2820;Joelle;Wilmut;F;2012-07-31;2;0;0;63
2821;Cary;Jacobson;M;2011-12-26;3;1;0;92
2822;Tucker;Roe;M;2009-01-08;5;1;1;124
2823;Malachi;Lemer;M;2008-03-17;6;0;0;64
2824;Cecil;Boughner;M;2008-05-17;6;1;0;6
2825;Talitha;Honeyball;F;2009-07-13;5;1;2;29
2826;Scarlett;Dickson;F;2009-11-10;5;1;3;83
2827;Christy;Toulson;F;2010-08-28;4;1;2;109
2828;Katie;Albinson;F;2008-04-28;6;1;0;27
2829;Jan;Campbell-Bannerman;F;2009-08-17;5;1;2;21
2830;Darby;Tibbett;M;2009-05-27;5;1;0;110
2831;Joel;Malghum;M;2011-12-23;3;1;1;60
2832;Rick;Yonge;M;2011-02-27;3;1;2;72
2833;Christina;Hallman;F;2011-08-07;3;1;3;101
2834;Darby;Clowers;M;2009-07-10;5;0;0;66
2835;Caroline;Caferro;F;2012-07-23;2;0;1;55
2836;Sharon;Healey;F;2010-01-29;4;1;1;95
2837;Shane;Bowers;M;2009-05-27;5;0;1;20
2838;Absalom;Kendrick;M;2007-11-19;7;1;3;22
2839;Alvina;Mollett;F;2013-08-11;1;0;0;57
2840;Ivy;Ainscow;M;2008-11-07;6;1;2;88
2841;Paris;Mackie;F;2013-11-10;1;0;1;87
2842;Gideon;Foat;M;2011-08-29;3;1;1;8
2843;Orion;Thaxton;M;2010-04-28;4;1;1;86
2844;Milo;Calderhead;M;2012-01-19;2;0;2;40
2845;Jayne;Jiles;F;2008-11-04;6;1;2;81
2846;Johnny;Bradford;M;2011-02-25;3;1;2;28
2847;Carl;Downing;M;2007-01-12;7;1;0;38
2848;Delia;Burns;F;2008-09-17;6;1;0;9
2849;Evan;Beesley;M;2007-11-02;7;1;3;116
2850;Cyril;Thimbleby;M;2013-02-28;1;0;2;2
2851;Pixie;Dodwell;F;2010-02-16;4;1;3;103
2852;Laurie;Falconer;M;2011-06-03;3;1;3;12
2853;Chase;Brassington;M;2013-08-05;1;0;3;72
2854;Caden;Goodwin;F;2010-04-26;4;1;1;41
2855;Tara;Prime;F;2012-04-13;2;0;3;71
2856;Althea;Stobart;F;2011-01-24;3;1;1;15
2857;May;Dennis;F;2010-07-07;4;1;0;37
2858;Maddox;Stewart;M;2007-11-07;7;1;3;54
2859;Saul;Fearon;M;2013-03-28;1;0;2;78
2860;Osric;Leatherwood;M;2008-05-10;6;1;3;24
2861;Sharla;Saunderson;F;2008-05-03;6;1;3;59
2862;Mila;Deere;F;2009-12-29;5;1;1;89
2863;Eardwulf;Mott;M;2007-01-06;7;1;3;54
2864;Barry;Inglis;M;2011-06-23;3;1;2;60
2865;Vilma;Amos;F;2010-09-18;4;1;3;97
2866;Alvina;Hallissey;F;2010-05-06;4;1;1;13
2867;Marta;Folwell;F;2008-04-08;6;1;3;119
2868;Lynnette;Curren;F;2011-11-25;3;1;3;67
2869;Abe;Hawkes;M;2011-04-15;3;1;0;54
2870;Meredith;Carson;F;2009-02-20;5;1;2;117
2871;Anthony;Wells;M;2011-10-13;3;1;2;22
2872;Sandra;Bowers;F;2012-11-27;2;0;2;103
2873;Rudolph;Killick;M;2010-03-12;4;1;0;74
2874;Tanner;Merritt;M;2012-02-20;2;0;0;32
2875;Daniel;Ball;M;2013-05-28;1;0;0;104
2876;Wilson;Colvin;M;2013-11-14;1;0;1;44
2877;Fancy;Brackenridge;F;2009-09-09;5;1;1;103
2878;Tracy;Aikin;M;2011-07-20;3;1;3;42
2879;Chandler;Witherspoon;M;2010-04-22;4;1;2;66
2880;Graham;Dover;M;2009-11-20;5;1;1;72
2881;April;Patterson;F;2009-02-17;5;0;0;21
2882;Ramona;Rudner;F;2008-10-10;6;1;3;51
2883;Katy;Anson;F;2013-01-03;1;0;2;81
2884;Kaden;Burke;M;2013-09-11;1;0;1;76
2885;Julius;Milley;M;2013-03-13;1;0;2;110
2886;Woody;Stevens;M;2012-02-22;2;0;1;36
2887;Cole;Smithers;M;2012-02-27;2;0;0;82
2888;Betsy;Trotman;F;2010-01-04;4;1;1;91
2889;Gunnar;Warden;M;2008-08-22;6;1;0;62
2890;Mortimer;Marler;M;2012-11-28;2;0;3;70
2891;Charley;Luse;M;2013-06-05;1;0;0;104
2892;Charlton;Gusfield;M;2009-05-25;5;1;0;120
2893;Newt;Sands;M;2012-02-11;2;0;0;106
2894;Spring;Chichester-Clark;F;2013-08-26;1;0;3;39
2895;Randall;Froud;M;2009-07-05;5;1;2;124
2896;Louise;Burrage;F;2013-03-26;1;0;3;99
2897;Preston;Blessitt;M;2007-02-21;7;1;0;46
2898;Doug;Hanshaw;M;2012-12-22;2;0;3;44
2899;Morgan;Pickavance;F;2012-02-05;2;0;2;109
2900;Brock;Gregory;M;2008-02-12;6;1;3;88
2901;Betty;Blackett;F;2010-09-22;4;1;0;115
2902;Skyler;Hunter;F;2008-06-17;6;1;1;91
2903;Richie;Baxter;M;2011-06-23;3;1;0;14
2904;Kara;Lucey;F;2009-08-08;5;1;2;79
2905;Theo;Light;M;2011-12-15;3;1;3;106
2906;Janie;Drinkwater;F;2012-01-03;2;0;2;91
2907;Jonah;Simson;M;2012-02-24;2;0;0;40
2908;Kyan;Reilly;M;2009-05-01;5;1;1;66
2909;Tyrone;Norton;M;2007-10-25;7;0;1;88
2910;Gabe;Thomson;M;2012-11-03;2;0;2;20
2911;Cole;Tucker;M;2007-12-03;7;1;1;56
2912;Annie;Sumner;F;2011-09-20;3;1;1;49
2913;Noel;Redish;F;2010-04-19;4;1;0;23
2914;Clarissa;Butter;F;2009-11-08;5;1;0;29
2915;Adel;Paige;M;2008-01-14;6;1;2;18
2916;Winston;French;M;2008-09-18;6;1;2;26
2917;Wayne;Bettney;M;2008-10-26;6;1;3;124
2918;Sabrina;Orpen;F;2012-02-07;2;0;2;5
2919;Shirley;Umpleby;F;2007-02-20;7;1;3;25
2920;Celestia;Brewill;F;2011-05-23;3;1;2;71
2921;Asher;Nicoll;M;2007-05-09;7;1;1;50
2922;Joy;Carpenter;F;2007-02-26;7;1;3;89
2923;Karlene;Simpson;F;2011-03-30;3;1;0;59
2924;Tregonwell;Chase;M;2009-11-02;5;0;1;48
2925;Orville;Fitzsimons;M;2011-01-02;3;1;3;110
2926;Gladys;Benson;F;2010-07-17;4;1;2;39
2927;Adele;Kavanagh;F;2008-10-22;6;1;0;109
2928;Melvyn;Corbett;M;2012-03-09;2;0;2;110
2929;Alexandria;Springford;F;2013-04-15;1;0;0;21
2930;Laura;Barley;F;2009-05-21;5;1;3;55
2931;Eadwulf;Canfield;M;2009-08-05;5;1;0;112
